scenario_id,k,method,cbl,cbl_oracle,aulc_normalized,kendalls_tau,mrr,precision_at_3,map,ndcg_1,ndcg_3,ndcg_5
re2tt_scenario_k3_025,3,B11_closeness,627.134874419145,672.006612019379,,-0.33333333333333337,0.3333333333333333,1.0,1.0,0.5282744234641141,0.8735458577103424,0.8735458577103424
re2tt_scenario_k3_025,3,B12_eigenvector,595.4505965024595,672.006612019379,,-0.33333333333333337,0.5,1.0,1.0,0.9526685235432275,0.990634462248629,0.990634462248629
re2tt_scenario_k3_026,3,BLAST,412.79794773038867,412.79794773038867,,1.0,1.0,1.0,1.0,1.0,0.9871733393041774,0.9871733393041774
re2tt_scenario_k3_026,3,B1_random,439.15917673306757,412.79794773038867,,-0.33333333333333337,0.3333333333333333,1.0,1.0,0.6773105591982236,0.9142849035031619,0.9142849035031619
re2tt_scenario_k3_026,3,B2_severity,419.0831736829017,412.79794773038867,,0.33333333333333337,0.5,1.0,1.0,0.6773105591982236,0.9239035557307087,0.9239035557307087
re2tt_scenario_k3_026,3,B3_itil,419.0831736829017,412.79794773038867,,0.33333333333333337,0.5,1.0,1.0,0.6773105591982236,0.9239035557307087,0.9239035557307087
re2tt_scenario_k3_026,3,B4_pagerank,439.15917673306757,412.79794773038867,,-0.33333333333333337,0.3333333333333333,1.0,1.0,0.6773105591982236,0.9142849035031619,0.9142849035031619
re2tt_scenario_k3_026,3,B5_betweenness,386.0262053738756,412.79794773038867,,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_026,3,B6_ppr,439.15917673306757,412.79794773038867,,-0.33333333333333337,0.3333333333333333,1.0,1.0,0.6773105591982236,0.9142849035031619,0.9142849035031619
re2tt_scenario_k3_026,3,B7_classifier,439.15917673306757,412.79794773038867,,-0.33333333333333337,0.3333333333333333,1.0,1.0,0.6773105591982236,0.9142849035031619,0.9142849035031619
re2tt_scenario_k3_026,3,B9_independent,412.79794773038867,412.79794773038867,,1.0,1.0,1.0,1.0,1.0,0.9871733393041774,0.9871733393041774
re2tt_scenario_k3_026,3,B10_pairwise,419.0831736829017,412.79794773038867,,0.33333333333333337,0.5,1.0,1.0,0.6773105591982236,0.9239035557307087,0.9239035557307087
re2tt_scenario_k3_026,3,B11_closeness,442.78121326460405,412.79794773038867,,-1.0,0.3333333333333333,1.0,1.0,0.8617155608758669,0.9504412292788685,0.9504412292788685
re2tt_scenario_k3_026,3,B12_eigenvector,442.78121326460405,412.79794773038867,,-1.0,0.3333333333333333,1.0,1.0,0.8617155608758669,0.9504412292788685,0.9504412292788685
re2tt_scenario_k3_027,3,BLAST,652.4092686625897,739.964329638208,,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_027,3,B1_random,739.964329638208,739.964329638208,,1.0,1.0,1.0,1.0,1.0,0.9692153203456377,0.9692153203456377
re2tt_scenario_k3_027,3,B2_severity,652.4092686625897,739.964329638208,,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_027,3,B3_itil,652.4092686625897,739.964329638208,,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_027,3,B4_pagerank,680.4167713940694,739.964329638208,,-0.33333333333333337,0.5,1.0,1.0,0.8998136381030514,0.9795191240462239,0.9795191240462239
re2tt_scenario_k3_027,3,B5_betweenness,652.4092686625897,739.964329638208,,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_027,3,B6_ppr,680.4167713940694,739.964329638208,,-0.33333333333333337,0.5,1.0,1.0,0.8998136381030514,0.9795191240462239,0.9795191240462239
re2tt_scenario_k3_027,3,B7_classifier,680.4167713940694,739.964329638208,,-0.33333333333333337,0.5,1.0,1.0,0.8998136381030514,0.9795191240462239,0.9795191240462239
re2tt_scenario_k3_027,3,B9_independent,652.4092686625897,739.964329638208,,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_027,3,B10_pairwise,652.4092686625897,739.964329638208,,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_027,3,B11_closeness,680.4167713940694,739.964329638208,,-0.33333333333333337,0.5,1.0,1.0,0.8998136381030514,0.9795191240462239,0.9795191240462239
re2tt_scenario_k3_027,3,B12_eigenvector,680.4167713940694,739.964329638208,,-0.33333333333333337,0.5,1.0,1.0,0.8998136381030514,0.9795191240462239,0.9795191240462239
re2tt_scenario_k3_028,3,BLAST,604.7255912277085,613.418887977364,-0.03114350120021859,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_028,3,B1_random,863.0296956186721,613.418887977364,0.894223987887299,-0.33333333333333337,0.3333333333333333,1.0,1.0,0.37617051208939,0.7846637188065756,0.7846637188065756
re2tt_scenario_k3_028,3,B2_severity,613.418887977364,613.418887977364,0.0,1.0,1.0,1.0,1.0,1.0,0.996693708674021,0.996693708674021
re2tt_scenario_k3_028,3,B3_itil,613.418887977364,613.418887977364,0.0,1.0,1.0,1.0,1.0,1.0,0.996693708674021,0.996693708674021
re2tt_scenario_k3_028,3,B4_pagerank,744.2939829407517,613.418887977364,0.46885649879978164,-0.33333333333333337,0.5,1.0,1.0,0.4127486390203872,0.8503714830634731,0.8503714830634731
re2tt_scenario_k3_028,3,B5_betweenness,604.7255912277085,613.418887977364,-0.03114350120021859,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_028,3,B6_ppr,744.2939829407517,613.418887977364,0.46885649879978164,-0.33333333333333337,0.5,1.0,1.0,0.4127486390203872,0.8503714830634731,0.8503714830634731
re2tt_scenario_k3_028,3,B7_classifier,613.418887977364,613.418887977364,0.0,1.0,1.0,1.0,1.0,1.0,0.996693708674021,0.996693708674021
re2tt_scenario_k3_028,3,B9_independent,604.7255912277085,613.418887977364,-0.03114350120021859,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_028,3,B10_pairwise,613.418887977364,613.418887977364,0.0,1.0,1.0,1.0,1.0,1.0,0.996693708674021,0.996693708674021
re2tt_scenario_k3_028,3,B11_closeness,744.2939829407517,613.418887977364,0.46885649879978164,-0.33333333333333337,0.5,1.0,1.0,0.4127486390203872,0.8503714830634731,0.8503714830634731
re2tt_scenario_k3_028,3,B12_eigenvector,744.2939829407517,613.418887977364,0.46885649879978164,-0.33333333333333337,0.5,1.0,1.0,0.4127486390203872,0.8503714830634731,0.8503714830634731
re2tt_scenario_k3_029,3,BLAST,724.928496152309,564.3088831378825,1.0,-0.33333333333333337,0.3333333333333333,1.0,1.0,0.5545207072648113,0.863070583565672,0.863070583565672
re2tt_scenario_k3_029,3,B1_random,646.0680959940208,564.3088831378825,0.5090238441104631,0.33333333333333337,0.5,1.0,1.0,0.5545207072648113,0.8989451712055683,0.8989451712055683
re2tt_scenario_k3_029,3,B2_severity,646.0680959940208,564.3088831378825,0.5090238441104631,0.33333333333333337,0.5,1.0,1.0,0.5545207072648113,0.8989451712055683,0.8989451712055683
re2tt_scenario_k3_029,3,B3_itil,564.3088831378825,564.3088831378825,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_029,3,B4_pagerank,646.0680959940208,564.3088831378825,0.5090238441104631,0.33333333333333337,0.5,1.0,1.0,0.5545207072648113,0.8989451712055683,0.8989451712055683
re2tt_scenario_k3_029,3,B5_betweenness,724.928496152309,564.3088831378825,1.0,-0.33333333333333337,0.3333333333333333,1.0,1.0,0.5545207072648113,0.863070583565672,0.863070583565672
re2tt_scenario_k3_029,3,B6_ppr,564.3088831378825,564.3088831378825,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_029,3,B7_classifier,564.3088831378825,564.3088831378825,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_029,3,B9_independent,646.0680959940208,564.3088831378825,0.5090238441104631,0.33333333333333337,0.5,1.0,1.0,0.5545207072648113,0.8989451712055683,0.8989451712055683
re2tt_scenario_k3_029,3,B10_pairwise,564.3634356028704,564.3088831378825,0.000339637631818753,0.33333333333333337,1.0,1.0,1.0,1.0,0.9999751833977224,0.9999751833977224
re2tt_scenario_k3_029,3,B11_closeness,646.0680959940208,564.3088831378825,0.5090238441104631,0.33333333333333337,0.5,1.0,1.0,0.5545207072648113,0.8989451712055683,0.8989451712055683
re2tt_scenario_k3_029,3,B12_eigenvector,564.3088831378825,564.3088831378825,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_030,3,BLAST,679.2754886285109,607.3387388684193,-2.2930433917037374,-1.0,0.3333333333333333,1.0,1.0,0.8003029972230116,0.9326460116606107,0.9326460116606107
re2tt_scenario_k3_030,3,B1_random,679.2754886285109,607.3387388684193,-2.2930433917037374,-1.0,0.3333333333333333,1.0,1.0,0.8003029972230116,0.9326460116606107,0.9326460116606107
re2tt_scenario_k3_030,3,B2_severity,607.3387388684193,607.3387388684193,-0.0,1.0,1.0,1.0,1.0,1.0,0.9875495236724752,0.9875495236724752
re2tt_scenario_k3_030,3,B3_itil,575.9670038108275,607.3387388684193,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_030,3,B4_pagerank,575.9670038108275,607.3387388684193,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_030,3,B5_betweenness,679.2754886285109,607.3387388684193,-2.2930433917037374,-1.0,0.3333333333333333,1.0,1.0,0.8003029972230116,0.9326460116606107,0.9326460116606107
re2tt_scenario_k3_030,3,B6_ppr,575.9670038108275,607.3387388684193,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_030,3,B7_classifier,575.9670038108275,607.3387388684193,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_030,3,B9_independent,611.6776984400896,607.3387388684193,-0.13830792475152565,-0.33333333333333337,0.5,1.0,1.0,0.8003029972230116,0.9594734945839772,0.9594734945839772
re2tt_scenario_k3_030,3,B10_pairwise,575.9670038108275,607.3387388684193,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
re2tt_scenario_k3_030,3,B11_closeness,575.9670038108275,607.3387388684193,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
